"id","geom","borough","block","lot","cd","ct2010","cb2010","schooldist","council","zipcode","firecomp","policeprct","healthcent","healtharea","sanitboro","sanitdistr","sanitsub","address","zonedist1","zonedist2","zonedist3","zonedist4","overlay1","overlay2","spdist1","spdist2","spdist3","ltdheight","splitzone","bldgclass","landuse","easements","ownertype","ownername","lotarea","bldgarea","comarea","resarea","officearea","retailarea","garagearea","strgearea","factryarea","otherarea","areasource","numbldgs","numfloors","unitsres","unitstotal","lotfront","lotdepth","bldgfront","bldgdepth","ext","proxcode","irrlotcode","lottype","bsmtcode","assessland","assesstot","exemptland","exempttot","yearbuilt","yearalter1","yearalter2","histdist","landmark","builtfar","residfar","commfar","facilfar","borocode","bbl","condono","tract2010","xcoord","ycoord","zonemap","zmcode","sanborn","taxmap","edesignum","appbbl","appdate","plutomapid","firm07_fla","pfirm15_fl","version","mappluto_f","shape_leng","shape_area"
34529,"01060000203E91010001000000010300000001000000070000000090A07859232E41001AC05B5F300A4180779C22F3222E41000E2DB2782D0A4100C6DCF59B222E4100AE69DE392E0A41804469EF70222E410078E926992E0A4180C117662C222E4100E27A14312F0A4100A392BA92222E4100EEEBC017320A410090A07859232E41001AC05B5F300A41","MN",1012,38,105,"113","1003","02",3,10036,"E026",14,15,5200,"1","05","1H","208 WEST 41 STREET","C6-6.5","C6-7","","","","","MID","","","","Y","J4","05",0,"","J. NED, INC.",10961,26500,26500,0,0,0,0,0,0,26500,"2",1,5,0,1,111,98.75,111,99,"","3","N","5","2",1597500,2434500,0,0,1921,0,0,"","",2.42,10,12,12,1,1010120038,0,"0113",987489,214521,"8d","","105N045","10402","",0,"","1","","","17V1.1",0,439.198338217,12041.6827708
34639,"01060000203E910100010000000103000000010000000A0000000008AC9C8B2B2E410024287E254E0A410044FAED232B2E4100A60A463C4B0A41805227205A2B2E4100621058C44A0A4100CBA105652B2E410036CD3BAC4A0A4100F9A0A7012B2E41006891EDE1470A4100925C3E6B2A2E41001461C32E490A4100BF0E9CCE2A2E410074D712F94B0A410077BE9F0A2B2E4100F03845744B0A4180DFBE4E722B2E4100B6847C5D4E0A410008AC9C8B2B2E410024287E254E0A41","MN",998,8,105,"119","1000","02",4,10036,"L004",18,15,5200,"1","05","2A","149 WEST 45 STREET","C6-5.5","C6-7T","","","","","MID","","","","Y","J4","05",0,"","LYCEUM THEATRE CORP",10125,27922,27922,0,0,0,0,0,0,27922,"2",1,6,0,1,85.73,200.84,86,100,"","3","Y","4","2",1147500,1899900,0,0,1903,1988,2006,"","LYCEUM THEATRE",2.76,10,12,12,1,1009980008,0,"0119",988539,215371,"8d","","105N048","10401","",0,"","1","","","17V1.1",0,589.466622432,10323.5447657
34856,"01060000203E910100010000000103000000010000000500000080832F4CE42B2E410054522719870A4180D85FB6002B2E4100B437F810890A41806CE7BB682B2E41006A2BF6028C0A418006F0564C2C2E410060984C0B8A0A4180832F4CE42B2E410054522719870A41","MN",1024,7,105,"131","2002","02",3,10019,"E023",18,15,4700,"1","05","2A","243 WEST 52 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"","JUJAMCYN THEATERS LLC",13125,30730,30730,0,0,30730,0,0,0,0,"2",1,5.75,0,0,130.75,100.42,131,100,"","3","N","5","2",1980000,2671650,0,0,1925,0,0,"","ANTA THEATER (ORIGINALLY GUILD THEA",2.34,10,10,10,1,1010240007,0,"0131",988627,217393,"8c","","106W029","10402","",0,"","1","","","17V1.1",0,475.430758735,14001.7178672
35528,"01060000203E910100010000000103000000010000000500000000C6DC75E3FA2D41004ED191ADBD09418099995989FA2D41005817B715BB0941007A36AB35FA2D4100A067B3D0BB09410013F2C190FA2D4100F44A5964BE094100C6DC75E3FA2D41004ED191ADBD0941","MN",690,40,104,"99","1022","02",3,10011,"E003",10,15,5500,"1","04","1B","512 WEST 19 STREET","C6-2","","","","","","WCH","","","","N","J5","05",0,"X","HALEAKALA INC",4600,16800,16800,0,8800,0,0,0,0,8000,"2",1,4,0,1,50,92,50,92,"","3","N","5","0",436500,1115550,436500,1115550,1946,1989,0,"","",3.65,6.02,6,6.5,1,1006900040,0,"0099",982342,210839,"8b","","103 043","10301","",0,"","1","1","1","17V1.1",0,283.792280102,4487.66733179
35582,"01060000203E910100010000000103000000010000000500000080B43778052E2E4100228E752E750A410032E6EE742D2E410074469420710A4180C42030622C2E41001E85EB70730A41809A77DCF32C2E4100D478E916780A4180B43778052E2E4100228E752E750A41","MN",1022,26,105,"131","1004","02",4,10019,"L004",18,15,4700,"1","05","2A","1634 BROADWAY","C6-7","","","","","","MID","","","","N","J4","05",0,"","THE SHUBERT ORGANIZAT",22744,81183,81183,0,0,19407,0,0,0,61776,"2",1,5,0,8,159.42,149.75,159.42,149.75,"E","2","Y","3","2",8505000,12764250,0,0,1910,1911,2004,"","",3.57,10,15,15,1,1010220026,0,"0131",988825,216720,"8c","","105N058","10402","",0,"","1","","","17V1.1",0,635.639690928,25150.1869908
35592,"01060000203E9101000100000001030000000100000006000000001C7C618E252E4100F831E6B5570A4100F8C264D1252E4100B6A67921570A418059F5B96E252E4100280F0B58540A41000A6862C0242E4100E8482ED6550A410023DB7923252E4100567DAEA2580A41001C7C618E252E4100F831E6B5570A41","MN",1017,11,105,"119","2001","02",3,10036,"L004",18,15,5200,"1","05","2A","239 WEST 45 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"","THE SHUBERT ORGANIZAT",10050,10050,10050,0,0,0,0,0,0,10050,"2",1,2.5,0,1,100,100.42,100,100,"","3","N","5","2",1462500,2019150,0,0,1925,0,0,"","MUSIC BOX THEATER",1,10,10,10,1,1010170011,0,"0119",987812,215759,"8d","","105N046","10402","",0,"","1","","","17V1.1",0,403.069192528,10152.1316615
35975,"01060000203E910100010000000103000000010000000900000080999999692F2E4100081B9E679309418016D9CE072F2E41004E4013A690094180703D4AEA2E2E4100D8A370E7900941802E6EA3E42E2E4100D8F0F4F3900941002B87D6E72E2E4100BA490C0B91094100BD5216DF2E2E4100448B6C1E9109418091EDFC232F2E41004C37890F93094180B437B83D2F2E4100C4D32BC993094180999999692F2E4100081B9E67930941","MN",882,60,106,"68","6001","02",2,10016,"E016",13,14,5300,"1","06","1B","138 EAST 27 STREET","R8B","C6-2A","","","","","","","","","Y","J5","05",0,"","CASPER R. CALLEN TRUS",2534,5000,5000,0,0,0,0,0,0,5000,"2",1,4,0,1,25,98.75,25,55,"E","3","Y","5","1",243900,498150,0,0,1920,0,0,"","",1.97,4,0,4,1,1008820060,0,"0068",989073,209479,"8d","","104 006","10307","",0,"","1","","","17V1.1",0,251.924849903,2515.26990872
36015,"01060000203E9101000100000001030000000100000011000000803099AAFE1B2E4100E61DA7E00409410062A156231C2E4100FA0FE9810409410070CE48ED1B2E410062A1D63103094100022B070F1C2E41000C93A9DA02094100728A8ED51B2E4100F46C5675010941000A6822851B2E4100840D4F81FF084180128340851B2E41004A0C0281FF0841804013A1551B2E41001EA7E858FE084180726851871B2E4100DE718AD8FD084100B4C8B6731B2E41003A014D06FD084180C0CAA1271B2E4100D022DBCAFD084100B4C8B6281B2E4100E2E995D1FD084180257542F01A2E410044696F63FE08418031772DEF1A2E4100EA73B55CFE084100FF21BD631A2E4100FCA9F1C4FF0841800E9CF3701B2E410038D6C54E060941803099AAFE1B2E4100E61DA7E0040941","MN",544,16,102,"57","2004","02",2,10003,"E033",9,15,5700,"1","02","2A","423 LAFAYETTE STREET","M1-5B","","","","","","","","","","N","J7","05",0,"C","CULTURAL AFFAIRS",29670,61420,61420,0,0,0,0,0,0,61420,"2",1,3,0,1,249.08,155.17,200,125,"","1","Y","5","2",4725000,10833750,4725000,10833750,1900,1987,2010,"NoHo Historic District","ASTOR LIBRARY",2.07,0,5,6.5,1,1005440016,0,"0057",986535,204857,"12c","","103 024","10207","",0,"","1","","","17V1.1",0,818.02570532,31273.0468082
36039,"01060000203E9101000100000001030000000100000005000000005917B758282E410012363CCE670A41803BDF0FF4272E4100D812F2FD640A418037898147272E410068006F7D660A4180051214AC272E4100E6AE254D690A41005917B758282E410012363CCE670A41","MN",1019,50,105,"125","2001","02",3,10036,"L004",18,15,4700,"1","05","2A","220 WEST 48 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"","THE SHUBERT ORGANIZAT",9990,30080,30080,0,0,0,0,0,0,30080,"2",1,4,0,1,99.5,100.42,79,100,"","1","N","5","2",1327500,4304250,0,0,1912,2007,2006,"","LONGACRE THEATER",3.01,10,10,10,1,1010190050,0,"0125",988136,216292,"8c","","105N057","10402","",0,"","1","","","17V1.1",0,403.612273325,10176.5318195
36429,"01060000203E910100010000000103000000010000000800000080AD695EFF072E41008EE4F2E910094180F4DB97FF072E4100401361E910094180B81E05E5072E41004603784410094100705F8765082E41009C559FFB0E09418029CB1049082E41007A14AE4A0E094100FBCB2E9E072E4100B6F3FDFC0F0941005D6D85D5072E4100B8AF035511094180AD695EFF072E41008EE4F2E9100941","MN",543,23,102,"65","2000","02",1,10012,"L009",6,15,5700,"1","02","2A","115 MAC DOUGAL STREET","R7-2","","","","C1-5","","","","","","N","J5","05",0,"","PLAYERS THEATRE ASSOC",3150,12820,12820,0,450,3180,0,0,0,9190,"2",1,3,0,1,25,100,25,100,"","3","Y","3","2",283500,1077300,0,0,1907,1958,0,"South Village Historic District","",4.07,3.44,0,6.5,1,1005430023,0,"0065",984064,205295,"12c","","103 006","10207","",0,"","1","","","17V1.1",0,304.439583128,3290.33071306
36473,"01060000203E910100010000000103000000010000000600000080C117668F2B2E4100029A08F3850A4100FBCB6E2C2B2E41004ED1912C830A41800A46A5C12A2E41006C9A771A840A41802EFF21512A2E410052B81E15850A4180226CB8B42A2E4100FE65F7DF870A4180C117668F2B2E4100029A08F3850A41","MN",1023,54,105,"131","2003","02",3,10019,"E023",18,15,4700,"1","05","2A","244 WEST 52 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"","ALVIN NEDERLANDER ASS",12350,12340,12340,0,0,0,0,0,0,12340,"2",1,5,0,1,123.33,100.42,123.23,100,"","3","N","5","2",2025000,2849400,0,0,1927,1988,0,"","ALVIN THEATTER (NOW NEIL SIMON THEA",1,10,10,10,1,1010230054,0,"0131",988536,217264,"8c","","105N058","10402","",0,"","1","","","17V1.1",0,454.971111783,12798.9400363
36919,"01060000203E910100010000000103000000010000000500000080257502A41F2E4100E2C79850E8084100AAF152421F2E41007EFB3A93E5084180F90F29151F2E41001E166AF7E50841000000C0761F2E41002C8716B4E8084180257502A41F2E4100E2C79850E80841","MN",460,45,103,"38","3000","01",2,10003,"E028",9,14,6500,"1","03","3B","83 EAST 4 STREET","R8B","","","","","","","","","","N","J5","05",0,"X","NEW YORK THEATRE WORK",2404,7800,7800,0,0,0,0,0,0,7800,"2",1,3,2,3,25,96.17,25,89,"E","3","N","5","1",220500,487350,220500,487350,1920,1986,0,"East Village/Lower East Side Historic Di","",3.24,4,0,4,1,1004600045,0,"0038",987054,204004,"12c","","102 009","10205","E-216",0,"","1","","","17V1.1",0,252.26127164,2590.13371857
37161,"01060000203E910100010000000103000000010000000700000000075F9861202E4100F6285CB3AD0A4100A9A4CE90202E41009A779C4AAD0A4100B45975BB202E41006CE7FBEBAC0A418029CB5058202E4100DE93871FAA0A41806B0939D61F2E41009E5E2940AB0A4100F6975D39202E410052499D0CAE0A4100075F9861202E4100F6285CB3AD0A41","MN",1063,8,104,"133","4000","02",3,10019,"E040",18,15,4700,"1","04","3B","441 WEST 53 STREET","C6-2","","","","","","CL","","","","N","J6","05",0,"P","ULTRA DAX REALTY LLC",7531,22500,22500,0,0,0,0,0,0,22500,"2",1,3,3,6,75,100.42,75,100.42,"","0","N","5","2",526500,1332450,0,0,1927,0,0,"","",2.99,6.02,6,6.5,1,1010630008,0,"0133",987172,218498,"8c","","106W015","10404","",0,"","1","","","17V1.1",0,353.486057772,7613.82276791
37498,"01060000203E91010001000000010300000001000000090000008007CE19AA1F2E4100A2D63443E8084180423E28D01F2E410004E78CEFE7084180567D2ECC1F2E4100267502D3E708418016D98EB81F2E41009AE61D46E70841809F1AAFB71F2E4100E0BE0E48E708410080B7806D1F2E4100D8817333E5084100AAF152421F2E41007EFB3A93E5084180257502A41F2E4100E2C79850E808418007CE19AA1F2E4100A2D63443E80841","MN",460,44,103,"38","3000","01",2,10003,"E028",9,14,6500,"1","03","3B","85 EAST 4 STREET","R8B","","","","","","","","","","N","J5","05",0,"","CULTURE HOUSE 85 E 4T",2405,5958,5958,0,0,0,0,0,0,5958,"2",1,4,0,5,24.5,96.17,25,90,"","2","Y","5","1",220500,440100,0,0,1920,1987,0,"East Village/Lower East Side Historic Di","",2.48,4,0,4,1,1004600044,0,"0038",987076,203992,"12c","","102 009","10205","E-216",0,"","1","","","17V1.1",0,251.187372879,2490.81865588
37527,"01060000203E910100010000000103000000010000000700000080BFEC5E22072E4100DE938704140941808A8EA471072E41003480B73913094180B6F37D57072E41004647729712094100BE30D91F072E4100E4F21F3E110941800F7AB6B3062E41000000005112094100CD3BCEFB062E4100EA26316714094180BFEC5E22072E4100DE938704140941","MN",543,28,102,"65","2000","02",1,10012,"L009",6,15,5700,"1","02","2A","18 MINETTA LANE","R7-2","","","","C1-5","","","","","","N","J9","05",0,"","MINETTA LIVE, LLC",4606,9212,9212,0,1550,0,0,0,0,7662,"2",1,2,0,1,63.67,70.75,63.66,70.75,"","3","N","5","2",450000,1086300,0,0,1985,0,0,"South Village Historic District","",2,3.44,0,6.5,1,1005430028,0,"0065",983944,205401,"12a","Y","103 006","10207","",1005430029,"12/30/1985","1","","","17V1.1",0,285.370693782,5064.16006089
38166,"01060000203E910100010000000103000000010000000700000000D49A2629262E410038894167630A4180D712F2C0252E41006E12837D600A4180923AC13E252E4100A62C439D610A4100BC055217252E4100946588F4610A4100CE19112B252E41008638D681620A4100F9A0A77F252E4100343333DF640A4100D49A2629262E410038894167630A41","MN",1018,57,105,"125","2002","02",3,10036,"L004",18,15,4700,"1","05","2A","256 WEST 47 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"","CLARENCE PROPERTY LL",10050,19201,19201,0,0,0,0,0,0,19201,"2",2,4,0,1,100,100.42,100,90,"","3","N","5","2",1462500,2166750,0,0,1926,2006,0,"","MANSFIELD THEATER, NOW THE BROOKS A",1.91,10,10,10,1,1010180057,0,"0125",987856,216149,"8d","Y","105N057","10402","",0,"","1","","","17V1.1",0,407.524352457,10355.3283035
38471,"01060000203E910100010000000103000000010000000700000080F90FE9D75F2E41001804569F700A4100E561E17C5F2E41003411360E6E0A41001B9E9E725F2E41006619E22E6E0A4100B5A6B9425F2E410088635DC76E0A4100D88133A65E2E410034A2B4B9700A4180749358EB5E2E410062A1D6AC720A4180F90FE9D75F2E41001804569F700A41","MN",1456,46,108,"106.02","2002","02",5,10065,"L016",19,13,4900,"1","08","1B","1124 1 AVENUE","C8-4","","","","","","","","","","N","J8","05",0,"","400 EAST 62ND PROPERT",10821,65000,65000,0,0,3000,0,0,0,62000,"2",1,6,0,6,71.58,131.5,71,90,"","0","Y","3","5",1800000,7470000,0,0,1910,0,0,"","",6.01,0,5,6.5,1,1014560046,0,"010602",995231,216590,"8c","","106E063","10512","",0,"","1","","","17V1.1",0,437.726429238,11178.1948582
38654,"01060000203E910100010000000103000000010000000900000080ADD89F87242E4100280F0B4E540A410045477223242E4100C420B079510A418013D04411242E4100DE9387A1510A41803099AA83232E4100423EE8D7520A41804E40D384232E4100A8E848E0520A4100355EFA9F232E4100E4F21F39540A4100355E7ADF232E4100E4839E58550A41803A014DEA232E4100AE47E1A6550A4180ADD89F87242E4100280F0B4E540A41","MN",1016,55,105,"119","2002","02",3,10036,"L004",14,15,5200,"1","05","2A","242 WEST 45 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"","JACOBS THEATRE, LLC",9275,27000,27000,0,0,0,0,0,0,27000,"2",1,5,0,1,88.17,100.42,88.17,100.42,"","3","Y","5","2",1395000,2137500,0,0,1927,2006,0,"","ROYALE THEATER",2.91,10,10,10,1,1010160055,0,"0119",987649,215666,"8d","","105N046","10402","",0,"","1","","","17V1.1",0,389.793578897,9787.25963263
39924,"01060000203E9101000100000001030000000100000006000000806FF04523832E410068446933780D4100FDF6B5BE822E410094658853750D41803A018D67822E410090A0F813760D41008716D9C8822E410090C2F5DB780D4100728A8ED0822E4100C876BEEB780D41806FF04523832E410068446933780D41","MN",2066,61,109,"235.01","3000","06",7,10031,"L034",30,17,710,"1","09","3B","474 WEST 152 STREET","R6A","","","","","","","","","","N","J1","05",0,"C","CULTURAL AFFAIRS",4994,16000,16000,0,0,0,0,0,0,16000,"2",1,3,0,1,46.92,99.92,46.92,98,"","2","Y","5","0",193500,972000,193500,972000,1993,0,0,"","",3.2,3,0,3,1,1020660061,0,"023501",999778,241380,"3b","","111N057","10710","",0,"","1","","","17V1.1",0,307.708981915,5218.71453149
40292,"01060000203E910100010000000103000000010000000700000080D40968BF132E410032C4B107CD09410012143FB9142E4100343333DDCA094180CDAA0FBB142E4100C4D32BD9CA094180E8482E59142E4100B615FB1EC80941803BDF8FFB122E4100FE65F726CB0941802041715D132E41000C2428E1CD094180D40968BF132E410032C4B107CD0941","MN",776,21,105,"95","2003","02",3,10001,"E001",10,15,5200,"1","05","1H","221 WEST 26 STREET","C6-2","","","","","","","","","","N","J6","05",0,"P","221 WEST 26TH STREET",19700,53361,53361,0,244,0,0,0,0,53117,"2",1,3,0,1,199.5,98.75,200,90,"E","3","N","5","2",2520000,4375350,0,0,1930,1986,2013,"","",2.71,6.02,6,6.5,1,1007760021,0,"0095",985581,211296,"8d","","105S010","10304","",0,"","1","","","17V1.1",0,599.953409972,20003.0784493
40351,"01060000203E910100010000000103000000010000000600000080FC87B4981B2E41003E795859D7084100948785961B2E41002406813AD708410012143FDE1A2E41007C3F356AD8084180AEB622E91A2E41008E06F008D9084100295C8F3E1B2E410096D40991D8084180FC87B4981B2E41003E795859D70841","MN",457,8,103,"36.02","2001","01",2,10003,"E028",9,14,6500,"1","03","3B","319 BOWERY","C6-1","","","","","","","","","","N","J4","05",0,"","319 BOWERY NY LLC",1596,5429,5429,0,0,0,0,0,0,5429,"2",1,4,0,3,22.33,93,22,84,"","2","Y","5","2",157500,349650,0,0,1920,1977,0,"","",3.4,3.44,6,6.5,1,1004570008,0,"003602",986520,203526,"12c","","102 009","10205","",0,"","1","","","17V1.1",0,229.076950485,1710.37897299
41357,"01060000203E91010001000000010300000001000000070000000073D712174B2E41000E2DB2B6030C4100C7BA380A4B2E4100D49AE65A030C41002FDD24504A2E4100265305FA040C4180EFA7C6824A2E4100E8FBA963060C4100E561A1244B2E4100E2E995FA040C41808785DA3C4B2E410072AC8BC4040C410073D712174B2E41000E2DB2B6030C41","MN",1871,22,107,"187","6000","03",7,10025,"L022",24,16,3110,"1","07","4B","2626 BROADWAY","R9A","","","","C1-5","","EC-3","","","","N","J8","05",0,"P","BROADWAY METRO ASSOC",5000,15000,15000,0,0,0,0,0,0,15000,"2",1,2,0,2,50,100,50,100,"","3","N","5","2",348750,695250,0,0,1933,0,0,"","MIDTOWN THEATER (NOW METRO THEATER)",3,7.52,0,7.52,1,1018710022,0,"0187",992611,229531,"5d","","107S036","10703","",0,"","1","","","17V1.1",0,316.684413199,5519.51711609
42029,"01060000203E910100010000000103000000010000000500000000E63F6483192E410094A98226D30A4180DA1BFCFF182E410068B3EA70CF0A4100AC1CDAB0182E41007A14AE56D00A4100CD3B8E2E192E4100043411E3D30A4100E63F6483192E410094A98226D30A41","MN",1103,39,104,"135","1003","02",6,10019,"E040",18,15,4500,"1","04","3B","610 WEST 56 STREET","M2-3","","","","","","CL","","","","N","J9","05",0,"","JERRIC REALTY L L C",6450,12276,12276,0,0,0,0,0,0,12276,"2",1,2,0,1,50,132,50,120,"","3","Y","5","2",900000,2729700,0,32400,1927,2001,2009,"","",1.9,0,2,0,1,1011030039,0,"0135",986252,219702,"8c","","106W002","10405","",0,"","1","","","17V1.1",0,362.870908473,6440.70788675
42406,"01060000203E910100010000000103000000010000000C00000000728ACEB1232E4100441CEBD34C0A4100B072E899232E4100728A8E254C0A41001748D0A5232E410050FC180B4C0A418089B0219D232E4100EEEBC0CB4B0A41002DB25DA0232E4100BC9690C44B0A4100E8D9AC7F232E410096900FD64A0A41006F818470232E4100A4DFBEF74A0A418018041650232E41000A68220B4A0A4100454732D1222E41009CA223254B0A4180DA8A3D74222E410010C7BAF34B0A41006A4D33D5222E4100EA0434BE4E0A4100728ACEB1232E4100441CEBD34C0A41","MN",1015,54,105,"119","2003","02",3,10036,"E026",14,15,5200,"1","05","2A","246 WEST 44 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"","250 WEST 49 ASSOCIATE",12858,31244,31244,0,31244,0,0,0,0,0,"2",1,8,0,4,124.5,100.42,124,100,"","3","N","5","2",2430000,3502800,0,0,1927,2003,0,"","ERLANGER THEATER (SAINT JAMES THEAT",2.43,10,10,10,1,1010150054,0,"0119",987529,215436,"8d","","105N046","10402","",0,"","1","","","17V1.1",0,472.500144267,13156.229558
42408,"01060000203E910100010000000103000000010000000D000000005C8FC238242E41000022FDA74B0A4180DFBE0ED7232E4100E86A2BDF480A4180559FEB51232E4100BC270F074A0A418018041650232E41000A68220B4A0A41006F818470232E4100A4DFBEF74A0A4100E8D9AC7F232E410096900FD64A0A41002DB25DA0232E4100BC9690C44B0A418089B0219D232E4100EEEBC0CB4B0A41001748D0A5232E410050FC180B4C0A4100B072E899232E4100728A8E254C0A4100728ACEB1232E4100441CEBD34C0A4100E561E1B2232E4100946588D14C0A41005C8FC238242E41000022FDA74B0A41","MN",1015,51,105,"119","2003","02",3,10036,"E026",14,15,5200,"1","05","2A","240 WEST 44 STREET","C6-5","","","","","","MID","","","","N","J4","05",0,"","250 WEST 49 ASSOCIATE",7225,25847,25847,0,0,0,0,0,0,25847,"2",1,4.5,0,1,75.5,100.42,75,100,"","3","N","5","2",877500,1102500,552825,744188,1924,2016,0,"","LITTLE THEATER (NOW HELEN HAYES THE",3.58,10,10,10,1,1010150051,0,"0119",987618,215387,"8d","","105N046","10402","",0,"","1","","","17V1.1",0,374.956118238,7488.24700093
